hours,remote,education,seniority,country,job_published_at,y_pred,comp_dol
Full-Time,Unclear,Unclear,Unclear Seniority,Japan,2024-02-12,-0.45812778088287404,-0.9019714585862765
Full-Time,true,Unclear,Unclear Seniority,United States,2024-03-20,0.4191554814381107,0.6864409557820567
Full-Time,false,Unclear,Unclear Seniority,Latvia,2024-03-20,-0.32310063920612814,-0.13612850975898863
Part-Time,Unclear,Unclear,Intern,United States,2024-02-15,-1.0272908399430474,-0.719481345015138
Full-Time,false,High School,Senior IC,United States,2024-02-27,-0.34175586951818043,-0.050779933070792774
Full-Time,Unclear,Unclear,Unclear Seniority,Hong Kong,2024-03-22,-0.45812778088287404,-0.45172659041555296
Full-Time,Unclear,Bachelors,Manager,United States,2024-03-19,0.4020596103647615,0.35202729806507216
Full-Time,false,Unclear,Senior IC,Singapore,2024-03-18,-0.23580841800889654,-0.27714041813745355
Unclear,Unclear,Masters,Unclear Seniority,Canada,2024-02-13,-0.04133051440127729,0.2667626570366254
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2024-03-03,-0.07582341830059793,-0.46767436576787935
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-03-13,0.24397590878850628,1.68186192329972
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2024-01-23,-0.07582341830059793,-0.25084057808273985
Full-Time,Unclear,Unclear,Junior IC,United States,2024-02-21,-0.498472432882485,0.3031347762612294
Intern,Unclear,No Education Requirement,Intern,United States,2024-02-28,-0.7789657210698111,-0.7404652599524096
Full-Time,Unclear,Unclear,Contract,Italy,2023-12-28,-0.16988414141302643,-0.050779933070792774
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-03-01,0.24397590878850628,0.39266614666025473
Full-Time,Unclear,Unclear,Unclear Seniority,,2024-03-05,-0.224372256775447,-0.9015797588407807
Contract,Unclear,Bachelors,Unclear Seniority,United States,2024-02-29,0.1953811240990202,0.12686989078814828
Full-Time,Unclear,Unclear,Junior IC,India,2024-03-14,-0.6869198448014608,-1.1743146959188115
Full-Time,false,Bachelors,Senior IC,India,2023-12-14,-0.2723840242698349,-0.050779933070792774
Full-Time,Unclear,Doctorate,Unclear Seniority,United States,2024-01-24,0.3924380905079343,0.18369433243827968
Unclear,Unclear,Unclear,Senior IC,Australia,2024-03-14,0.055667687487831144,1.1061192545274878
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-03-12,0.24397590878850628,0.6353800961013625
Full-Time,Unclear,Bachelors,Manager,United States,2024-02-29,0.4020596103647615,-0.047996067022448075
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-02-15,0.24397590878850628,-0.03400679039760037
Unclear,Unclear,Unclear,Unclear Seniority,United States,2024-03-14,0.06996487757964275,-0.29280840795728297
Full-Time,Unclear,Unclear,IC,United States,2024-02-06,0.28533417927153853,0.04293423103906203
Full-Time,Unclear,Unclear,Unclear Seniority,Brazil,2024-03-03,-0.5306229935906185,-0.46767436576787935
Full-Time,Unclear,High School,Unclear Seniority,United States,2024-03-22,-0.8468437669078466,-0.9363151327002776
Unclear,Unclear,Unclear,Unclear Seniority,France,2024-03-19,-0.00746719179302945,-0.6425403235784757
Full-Time,Unclear,Unclear,Manager,Canada,2024-03-27,-0.4547725135616484,0.20870715904350737
Unclear,true,Unclear,Manager,United States,2024-02-29,0.9640506265562007,1.385904787024442
Full-Time,Unclear,Unclear,Junior IC,India,2024-03-12,-0.6869198448014608,-0.6474365703971724
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-03-13,0.24397590878850628,-0.5026475573299986
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2024-02-02,-0.07582341830059793,-0.050779933070792774
Full-Time,Unclear,Bachelors,IC,United States,2024-03-04,-0.05993670109270639,-0.14032529274644295
Full-Time,Unclear,High School,Manager,United States,2024-03-26,-0.7223608559725008,-0.5972150673139691
Full-Time,Unclear,Unclear,Senior IC,United States,2024-03-18,0.4376022631939808,0.18982163559996296
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-03-11,0.24397590878850628,0.5465481895335795
Full-Time,Unclear,Unclear,Unclear Seniority,,2024-02-26,-0.224372256775447,-0.8523794729511913
Unclear,Unclear,Unclear,Unclear Seniority,,2024-03-02,-0.4487213911302157,-0.050779933070792774
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2024-03-16,-0.07582341830059793,-0.9083365794505821
Full-Time,true,Bachelors,Manager,United States,2023-12-05,0.380358886389715,-0.013022875460328806
Part-Time,Unclear,High School,Unclear Seniority,United States,2024-01-02,-0.9137027807585573,-0.9503044093251253
Unclear,Unclear,Bachelors,Senior IC,United States,2024-01-26,0.7305817280988962,0.7563873389062952
Part-Time,Unclear,High School,Unclear Seniority,United States,2024-03-20,-0.9137027807585573,-0.964293685949973
