hours,remote,education,seniority,country,job_published_at,y_pred,comp_dol
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-12,-0.07582341830059793,-0.9521380637806776
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-23,-0.8468437669078466,-0.9292612659182422
Full-Time,false,Unclear,Unclear Seniority,United States,2023-05-18,0.14906280658454432,0.38234181152804886
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-12,-0.9137027807585573,-1.0156847245096645
Full-Time,Unclear,Unclear,Senior IC,United States,2023-03-24,0.4376022631939808,0.8589417669954511
Full-Time,Unclear,Bachelors,IC,United States,2023-01-06,-0.05993670109270639,0.2631918226611983
Unclear,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-05-18,-0.18245599545948576,-0.5311414364511389
Full-Time,Unclear,Unclear,IC,United States,2023-03-15,0.28533417927153853,0.2234751597055814
Full-Time,true,Unclear,Staff IC,,2023-03-10,0.6382031013456823,1.6532750261077882
Full-Time,Unclear,High School,Senior IC,Jamaica,2023-05-04,-0.35772824816154,-0.17369146985058714
Intern,Unclear,Unclear,Intern,United States,2023-05-02,-0.579196344091002,-0.4996858393902903
Unclear,Unclear,Unclear,IC,United States,2023-05-02,0.3139426851349468,-0.45170811053990517
Full-Time,false,Unclear,Unclear Seniority,Brazil,2023-05-11,-0.3864664577436274,0.021730398556230022
Full-Time,Unclear,Bachelors,Manager,Indonesia,2023-04-19,0.1350967890778134,0.021730398556230022
Part-Time,Unclear,Unclear,Junior IC,United States,2023-05-25,-0.8175250397929856,-0.7614980815937167
Unclear,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-02-09,-0.18245599545948576,0.021730398556230022
Full-Time,Unclear,Unclear,Unclear Seniority,Philippines,2023-03-16,-0.45812778088287404,-0.59881863012751
Full-Time,Unclear,Unclear,Senior IC,United States,2023-06-02,0.4376022631939808,-0.491424773495522
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-10,-0.07582341830059793,-0.4596037831354818
Hourly,Unclear,Unclear,Unclear Seniority,United States,2023-01-17,-0.4526310132788235,-0.9521380637806776
Full-Time,Unclear,Unclear,Unclear Seniority,,2023-01-04,-0.224372256775447,0.5412084633505163
Full-Time,Unclear,Unclear,Senior IC,United States,2023-05-26,0.4376022631939808,-0.491424773495522
Hourly,Unclear,Some High School,Unclear Seniority,United States,2023-05-13,-0.995020064468958,-1.0396418156044926
Full-Time,Unclear,Unclear,Manager,United States,2023-03-20,0.12233765098215377,0.46177513743928256
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-22,-0.07582341830059793,1.0575250817735353
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-03-01,0.4401317614849217,0.06460850788311398
Unclear,Unclear,Unclear,Unclear Seniority,,2023-05-05,-0.4487213911302157,-0.7678527476666154
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-18,-0.07582341830059793,-0.983911394145171
Full-Time,Unclear,Unclear,Manager,United States,2023-06-02,0.12233765098215377,1.2576970630698443
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-02-27,0.24397590878850628,0.9383750929066849
Full-Time,false,Some High School,Unclear Seniority,United States,2023-05-18,-0.346205403056372,-1.0944825838136083
Full-Time,Unclear,Unclear,Senior IC,United States,2023-03-31,0.4376022631939808,0.8589417669954511
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-03-21,0.06996487757964275,0.032835177518620494
Full-Time,Unclear,Bachelors,Junior IC,United States,2023-03-01,-0.30723990754398345,0.1440418337943477
Unclear,Unclear,High School,Unclear Seniority,United States,2023-05-25,-0.8472021702657349,-0.7970842116019493
Unclear,Unclear,Unclear,Senior IC,United States,2023-05-15,0.6987648905759417,0.3401309421388192
Full-Time,false,Unclear,Chief,Brazil,2023-04-27,-0.03594115623351111,0.021730398556230022
Temp,Unclear,Masters,Unclear Seniority,Argentina,2023-04-01,-0.7825688996253515,-1.3525614596992066
Unclear,Unclear,Some High School,Unclear Seniority,United States,2023-04-04,-0.8567885088830446,-0.8972178622456506
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-25,0.4401317614849217,1.225923732705351
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-08,0.24397590878850628,-0.1895781350328339
Full-Time,Unclear,Masters,Unclear Seniority,Austria,2023-06-02,-0.6905072200644374,-0.7297247512292232
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-22,-0.07582341830059793,-0.9680247289629242
Full-Time,Unclear,Unclear,Senior IC,United States,2023-04-20,0.4376022631939808,1.2561083965516198
Full-Time,Unclear,Bachelors,Senior IC,Canada,2023-03-10,-0.009844527454870043,-1.238098037061119
Full-Time,Unclear,High School,Junior IC,United States,2023-04-12,-0.5619653257891613,-0.9623055294973154
Full-Time,Unclear,Masters,Unclear Seniority,United States,2023-05-31,0.336571703702325,0.021730398556230022
Unclear,true,Unclear,Senior IC,United States,2023-01-24,1.0675218546388578,2.1203429824658424
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-04-12,-0.03814437915526171,0.46177513743928256
Full-Time,Unclear,Unclear,Senior IC,United States,2023-05-04,0.4376022631939808,0.013834725960653393
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-24,-0.8468437669078466,-0.9983364861306511
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-01-22,0.06996487757964275,-1.2952900317172071
Unclear,Unclear,Bachelors,Senior IC,United States,2023-03-23,0.7305817280988962,0.6603584522173668
Full-Time,Unclear,Masters,Manager,United States,2023-05-31,-0.05221553717336804,0.8192251040398343
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-01,-0.07582341830059793,-0.3325581216730546
Full-Time,false,Unclear,Senior IC,United States,2023-05-25,0.576401975342714,0.6285851218528733
Full-Time,false,Unclear,Unclear Seniority,Austria,2023-04-25,-0.784770687527643,-0.7297247512292232
Unclear,true,Unclear,Unclear Seniority,United States,2023-03-21,0.9373660026560691,0.2234751597055814
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-04-12,-0.8468437669078466,-1.0614383202345352
Unclear,Unclear,Unclear,Unclear Seniority,India,2023-04-20,0.054764280364189205,0.021730398556230022
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-02-21,0.853143746773787,0.10432517083873084
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-08,0.4401317614849217,0.2234751597055814
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-02,-0.8468437669078466,-1.0315713896919112
Full-Time,true,Unclear,Unclear Seniority,Austria,2023-03-23,-0.5865661635511215,-0.9320255456599532
Unclear,Unclear,Bachelors,Unclear Seniority,China,2023-04-26,0.17060639465162128,0.021730398556230022
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-02-22,0.24397590878850628,0.06460850788311398
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-10,-0.07582341830059793,0.09638183824760746
Full-Time,Unclear,No Education Requirement,Unclear Seniority,United States,2023-05-04,-0.05419711514393182,-0.9441947311895542
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-01-22,-0.03814437915526171,-1.2952900317172071
Full-Time,true,Unclear,Unclear Seniority,United States,2023-03-22,0.4191554814381107,-0.2928414587174377
Full-Time,false,Unclear,Unclear Seniority,Romania,2023-03-30,-0.2632291327563458,-0.301420257915851
Full-Time,Unclear,High School,Manager,United States,2023-04-04,-0.7223608559725008,0.6057400973208025
Full-Time,Unclear,Unclear,Unclear Seniority,Russia,2023-06-02,-0.45812778088287404,-0.1339748068949703
Full-Time,false,Bachelors,Unclear Seniority,,2023-03-27,-0.1742666291526951,-0.43359731223214387
Full-Time,Unclear,Unclear,Senior IC,United States,2023-05-05,0.4376022631939808,1.1360052077738343
Full-Time,Unclear,High School,Staff IC,United States,2023-03-14,-0.00812112751645241,0.10432517083873084
Full-Time,Unclear,Some High School,Unclear Seniority,United States,2023-01-30,-0.45371502158140514,-1.5169090110095493
Full-Time,Unclear,Unclear,Junior IC,United States,2023-05-17,-0.498472432882485,-0.45170811053990517
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-04-28,0.853143746773787,-0.8885914030516906
Full-Time,true,Bachelors,Senior IC,,2023-05-10,0.07483326599039256,-0.11174936230500711
Full-Time,Unclear,Bachelors,Junior IC,Finland,2023-04-24,-0.6270609830206796,-0.5708580994067557
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-05-03,-0.03814437915526171,0.5164729256617581
Temp,Unclear,High School,Unclear Seniority,Canada,2023-05-31,-0.9499413905111896,-1.0118719248659254
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-26,0.24397590878850628,-0.5231981038600155
Full-Time,Unclear,Unclear,Senior IC,,2023-03-02,-0.021385579502514927,-0.84503016712197
Unclear,true,Bachelors,Unclear Seniority,United States,2023-05-25,0.324531421762154,3.2419415443324624
Full-Time,true,Unclear,Unclear Seniority,United States,2023-05-17,0.4191554814381107,-0.23326646428401243
Unclear,Unclear,Bachelors,Unclear Seniority,,2023-04-07,0.3082159772667634,1.283115727361439
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-26,-0.8468437669078466,-1.003944478939984
Full-Time,Unclear,Some High School,IC,,2023-03-17,-0.2503516746915556,-0.9203647334161841
Intern,Unclear,Bachelors,Manager,United States,2023-04-19,0.21675007992313378,0.3831361447871612
Full-Time,Unclear,Unclear,Staff IC,United States,2023-04-21,1.0323705659496922,0.8549701006998894
Full-Time,Unclear,Some High School,Unclear Seniority,United States,2023-02-07,-0.45371502158140514,-0.837754074468501
Part-Time,Unclear,Masters,Unclear Seniority,,2023-02-10,-0.3543414680117035,0.021730398556230022
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-18,0.4401317614849217,0.8494097678861031
Temp,Unclear,High School,IC,United States,2023-03-01,-0.6748011057880027,-0.9044780682339373
Full-Time,Unclear,Unclear,IC,United States,2023-05-30,0.28533417927153853,0.28702182043456836
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-22,-0.9137027807585573,-1.1275268473926816
Full-Time,Unclear,Masters,Unclear Seniority,United States,2023-05-23,0.336571703702325,0.4315904735930137
Full-Time,Unclear,Unclear,Senior IC,United States,2023-04-20,0.4376022631939808,0.06460850788311398
Unclear,Unclear,Doctorate,Senior IC,United States,2023-05-05,0.8363989833781389,1.113128409911399
Part-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-26,-0.9268864555756788,-0.8301284751810225
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-06-01,-0.07582341830059793,-0.45170811053990517
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-04-25,-0.8468437669078466,-0.2531247957618209
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-30,0.24397590878850628,1.014631085781469
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-01-25,0.853143746773787,1.2370443983329236
Full-Time,false,Unclear,Unclear Seniority,United States,2023-01-27,0.14906280658454432,0.4220584744836657
Full-Time,Unclear,Bachelors,Senior IC,Luxembourg,2023-03-22,-0.07664413313609837,-0.491424773495522
Unclear,Unclear,Unclear,Unclear Seniority,China,2023-06-01,0.03723447781765725,0.021730398556230022
Contract,Unclear,Unclear,Contract,United States,2023-05-30,-0.09372841938321597,0.46360210393524093
Full-Time,Unclear,Unclear,Unclear Seniority,Australia,2023-06-02,-0.08407016666299595,-0.1339748068949703
Trainee,Unclear,Some High School,IC,,2023-05-03,-0.5075911611862932,-0.9044780682339373
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-05-01,0.853143746773787,-0.06725081312953399
Full-Time,Unclear,Unclear,Senior IC,United States,2023-02-17,0.4376022631939808,-0.2531247957618209
Full-Time,Unclear,Unclear,IC,United States,2023-05-24,0.28533417927153853,-0.632816093617518
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-04-28,0.4401317614849217,0.7000751151729837
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-05-31,0.853143746773787,0.49354846780377604
Full-Time,Unclear,Bachelors,Contract,United States,2023-05-15,0.6940455821981663,-1.3334180281545993
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-08,0.4401317614849217,0.46177513743928256
Unclear,Unclear,Unclear,Senior IC,,2023-05-24,-0.17667986764394367,0.021730398556230022
Contract,Unclear,Bachelors,IC,United States,2023-04-28,0.044826999527239855,0.09638183824760746
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-16,0.24397590878850628,-0.5843617648116655
Full-Time,true,Bachelors,Unclear Seniority,United States,2023-06-01,0.09348577226159747,1.5031460401355565
Unclear,Unclear,Bachelors,Senior IC,China,2023-04-26,0.16047060183403228,0.021730398556230022
Full-Time,Unclear,Unclear,Unclear Seniority,Germany,2023-05-15,-0.27832853569214283,0.12815516861210094
Full-Time,Unclear,Masters,Unclear Seniority,,2023-05-27,-0.1693565817002564,-0.5235952704895717
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-03-31,0.4401317614849217,0.10432517083873084
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-11,-0.8468437669078466,-1.1275268473926816
Full-Time,false,Unclear,Unclear Seniority,Singapore,2023-03-10,-0.32310063920612814,0.021730398556230022
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.8468437669078466,-0.9997980593274177
Full-Time,Unclear,Bachelors,IC,United States,2023-05-18,-0.05993670109270639,-0.04342081535616387
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-12,-0.07582341830059793,-0.9623055294973154
Temp,Unclear,High School,Unclear Seniority,United States,2023-05-25,-0.926563611612726,-1.0614383202345352
Unclear,Unclear,Bachelors,Senior IC,,2023-05-10,0.48065197866740017,-0.10315467644141162
Contract,true,Masters,Unclear Seniority,Canada,2023-04-18,0.3483871804432236,-1.5081713451593135
Unclear,Unclear,Unclear,Unclear Seniority,,2023-05-06,-0.4487213911302157,0.5928401251928181
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-21,-0.07582341830059793,0.330392416382102
Full-Time,Unclear,Unclear,Senior IC,United States,2023-05-05,0.4376022631939808,2.0154909922630138
Full-Time,Unclear,Unclear,IC,,2023-06-01,-0.11971341583760783,-1.520880677305111
Full-Time,true,Bachelors,IC,United States,2023-05-31,0.15066238276157196,0.4220584744836657
Full-Time,true,Bachelors,Chief,United States,2023-05-26,1.660447720029543,1.7803683475657621
Full-Time,Unclear,Unclear,Unclear Seniority,India,2023-05-20,-0.22999433144176917,0.021730398556230022
Unclear,Unclear,Unclear,Unclear Seniority,,2023-05-30,-0.4487213911302157,-0.12927235400102527
Full-Time,Unclear,Bachelors,IC,United States,2023-05-25,-0.05993670109270639,0.2020281617095483
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-24,-0.8468437669078466,-0.9457833977077789
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-03-30,-0.03814437915526171,-0.4259717129446654
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-22,-0.8468437669078466,-1.028394056655462
Unclear,Unclear,Bachelors,Senior IC,Mexico,2023-02-20,0.10076838871158368,0.021730398556230022
Unclear,true,Unclear,Unclear Seniority,United States,2023-04-27,0.9373660026560691,0.06460850788311398
Full-Time,Unclear,Unclear,Senior IC,Montserrat,2023-04-18,-0.4094178495045159,0.024891844927497124
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-30,-0.8468437669078466,-0.9953497930763887
Full-Time,Unclear,Unclear,Senior IC,Canada,2023-05-08,-0.4576885754143632,0.38234181152804886
Full-Time,Unclear,Unclear,Manager,United States,2023-05-11,0.12233765098215377,0.46177513743928256
Full-Time,true,Bachelors,Unclear Seniority,,2023-04-13,0.2464566751969823,0.2234751597055814
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-12,0.24397590878850628,0.9915954212672115
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.8468437669078466,-1.028394056655462
Unclear,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-02-08,-0.18245599545948576,-1.5161146777504368
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-03,0.24397590878850628,0.40617180930141894
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-25,0.4401317614849217,-0.06248481357485996
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-24,-0.8468437669078466,-0.983911394145171
Full-Time,Unclear,Doctorate,Director,United States,2023-05-11,1.5157589791379629,0.9701484232711783
Unclear,Unclear,Unclear,Senior IC,United Kingdom,2023-04-27,-0.7606331269234468,-1.3432677605675925
Unclear,Unclear,Unclear,IC,Canada,2023-03-01,-0.35902607743434944,0.3346818159813086
Full-Time,Unclear,Unclear,Unclear Seniority,Canada,2023-02-24,-0.6229697695557468,-0.3919742494546574
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-03-07,-0.8468437669078466,-0.9953497930763887
Full-Time,Unclear,Unclear,Manager,United States,2023-03-14,0.12233765098215377,1.0114537527450198
Full-Time,true,Bachelors,Unclear Seniority,United States,2023-06-02,0.09348577226159747,0.342625148572432
Full-Time,false,Unclear,Unclear Seniority,Austria,2023-05-03,-0.784770687527643,-0.8758820709058932
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-18,-0.9137027807585573,-0.9953497930763887
Full-Time,Unclear,Unclear,Senior IC,United States,2023-03-06,0.4376022631939808,1.0178084188179186
Unclear,Unclear,Bachelors,Senior IC,China,2023-05-25,0.16047060183403228,0.021730398556230022
Unclear,Unclear,Unclear,Unclear Seniority,China,2023-02-06,0.03723447781765725,0.021730398556230022
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-22,-0.8468437669078466,-0.8631727387600958
Full-Time,Unclear,Unclear,Manager,United States,2023-03-29,0.12233765098215377,-1.028394056655462
Unclear,Unclear,Unclear,Manager,United States,2023-03-15,0.9806524040689837,0.021730398556230022
Unclear,true,Unclear,Senior IC,United States,2023-03-24,1.0675218546388578,0.7795084410842174
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-31,0.4020596103647615,1.0178084188179186
Unclear,Unclear,Bachelors,Senior IC,United States,2023-06-01,0.7305817280988962,1.4753443760666247
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-28,0.24397590878850628,-0.2600037217857337
Full-Time,false,Unclear,Unclear Seniority,United Kingdom,2023-05-03,-0.945982743428135,-1.5161146777504368
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-05-12,0.06996487757964275,-0.4996858393902903
Full-Time,true,Unclear,Manager,,2023-04-24,0.7189162646882856,0.6603584522173668
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-30,-0.07582341830059793,0.032835177518620494
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-26,-0.8468437669078466,-1.028394056655462
Full-Time,Unclear,Doctorate,Staff IC,United States,2023-04-06,1.4577801829096468,0.8128704379669356
Intern,Unclear,Unclear,Intern,United States,2023-02-01,-0.579196344091002,-0.9737439284285331
Unclear,true,Unclear,Senior IC,Canada,2023-04-07,0.4536940802568741,0.021730398556230022
Full-Time,false,Unclear,Unclear Seniority,Portugal,2023-04-19,-0.32310063920612814,0.021730398556230022
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-31,0.4401317614849217,-0.45170811053990517
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-17,-0.9137027807585573,-0.9623055294973154
Full-Time,true,Unclear,Senior IC,United States,2023-05-12,0.9183892236139644,0.5968117914883798
Full-Time,Unclear,Unclear,Senior IC,United States,2023-05-09,0.4376022631939808,0.8589417669954511
Contract,false,Unclear,Unclear Seniority,United States,2023-04-03,0.2336477245422761,0.342625148572432
Unclear,Unclear,Unclear,Unclear Seniority,,2023-04-13,-0.4487213911302157,-0.491424773495522
Part-Time,Unclear,Bachelors,Senior IC,United Kingdom,2023-05-10,-0.5856390518174697,0.19170182934108793
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-03-28,0.853143746773787,0.8716510991412485
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-04-18,-0.03814437915526171,1.3832017180095937
Unclear,Unclear,Bachelors,Manager,India,2023-05-05,-0.003821964609808116,0.021730398556230022
Intern,true,Doctorate,Intern,United States,2023-03-28,0.06752163634830224,-0.45011944402168047
Full-Time,Unclear,Unclear,Unclear Seniority,India,2023-03-19,-0.22999433144176917,0.021730398556230022
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-18,0.4401317614849217,0.1440418337943477
Full-Time,false,Unclear,IC,United States,2023-04-12,0.3982424474783127,-0.43359731223214387
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-27,0.24397590878850628,-0.4119914475842883
Contract,Unclear,Unclear,Unclear Seniority,United States,2023-01-12,-0.13818938905783557,-0.45011944402168047
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-15,-0.07582341830059793,0.024891844927497124
Full-Time,Unclear,Doctorate,Unclear Seniority,United States,2023-05-23,0.3924380905079343,0.2552484900700749
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-25,0.24397590878850628,-0.4119914475842883
Full-Time,true,Unclear,Staff IC,United States,2023-04-21,1.38257151477102,2.7017949281360734
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-16,0.24397590878850628,1.3117117246894834
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-30,-0.8468437669078466,-1.0156847245096645
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-22,0.4020596103647615,1.8576728603425747
Unclear,Unclear,Bachelors,IC,United States,2023-01-22,-0.16758737617286013,-1.2952900317172071
Full-Time,true,Bachelors,IC,,2023-03-24,-0.005632976793372121,0.05466345547902752
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-10,-0.07582341830059793,1.1687317380492626
Full-Time,true,Unclear,Senior IC,United States,2023-04-28,0.9183892236139644,1.7803683475657621
Full-Time,Unclear,Doctorate,Manager,United States,2023-05-09,0.6624072536978395,-0.35479945292820003
Full-Time,Unclear,Unclear,Staff IC,United States,2023-05-02,1.0323705659496922,-1.047458054874158
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-02-07,0.4401317614849217,1.2958250595072365
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-12,0.24397590878850628,1.8518583408858724
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-08,-0.07582341830059793,-0.008406605294492048
Unclear,true,Bachelors,Senior IC,United States,2023-05-02,0.9295299343711564,0.021730398556230022
Temp,false,High School,Staff IC,United States,2023-03-23,-0.41757642913582993,-0.8885914030516906
Unclear,Unclear,Bachelors,Manager,,2023-03-10,0.7043758907616435,-0.4119914475842883
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-05-16,0.853143746773787,1.4308617135563337
Unclear,Unclear,Bachelors,Senior IC,United States,2023-04-24,0.7305817280988962,-1.3476365934927101
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-26,0.24397590878850628,0.46177513743928256
Unclear,Unclear,Vocational,IC,United States,2023-05-12,-0.12947449021681598,-0.4831637076007537
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-03-29,0.24397590878850628,0.2711351552523216
Full-Time,Unclear,Unclear,Junior IC,United States,2023-05-25,-0.498472432882485,-0.45170811053990517
Full-Time,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-05-26,-0.8197955388977547,-1.1268913807853917
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-14,-0.07582341830059793,0.021730398556230022
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-30,-0.07582341830059793,-0.7637222147192312
Unclear,Unclear,Bachelors,Unclear Seniority,India,2023-05-17,0.14811705673237047,0.021730398556230022
Full-Time,Unclear,Unclear,Unclear Seniority,Germany,2023-03-31,-0.27832853569214283,0.021730398556230022
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-13,0.24397590878850628,-0.3325581216730546
Full-Time,Unclear,Some High School,IC,United States,2023-06-01,-0.5150916296583169,-0.06725081312953399
Unclear,Unclear,Bachelors,IC,Serbia,2023-05-18,-0.3205244159999656,-1.5161146777504368
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-06-02,0.4401317614849217,1.4030600494874021
Full-Time,Unclear,Unclear,Manager,United States,2023-06-01,0.12233765098215377,-1.15021300527293
Unclear,Unclear,Unclear,Unclear Seniority,,2023-04-27,-0.4487213911302157,-0.7640399480228761
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-09,0.24397590878850628,-0.12603147430384692
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-25,-0.8468437669078466,-0.9953497930763887
Full-Time,Unclear,Unclear,Junior IC,United States,2023-05-25,-0.498472432882485,-0.45170811053990517
Full-Time,Unclear,Bachelors,Director,United States,2023-05-26,1.4331292210352213,0.4553410380404726
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.8468437669078466,-1.1666080437410085
Full-Time,true,Bachelors,Staff IC,United States,2023-05-18,1.2884134812324766,0.8152534377442726
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-16,0.24397590878850628,-0.26901146094406764
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-22,0.4020596103647615,0.38234181152804886
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-10,0.4020596103647615,1.1480790733123418
Hourly,Unclear,High School,Unclear Seniority,United States,2023-06-01,-0.8100531381104706,-1.1427780459676384
Unclear,Unclear,Bachelors,Unclear Seniority,Greece,2023-02-20,0.139100689950931,0.021730398556230022
Unclear,Unclear,High School,Unclear Seniority,,2023-05-18,-0.7491937894082245,-0.812128883529537
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-18,-0.07582341830059793,-0.33414678819127924
Full-Time,Unclear,Unclear,IC,United States,2023-05-03,0.28533417927153853,0.46177513743928256
Full-Time,Unclear,Unclear,Manager,India,2023-05-16,-0.00368253336406508,0.021730398556230022
Full-Time,true,Unclear,Unclear Seniority,Brazil,2023-05-16,-0.15982437673630354,0.09638183824760746
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-03,-0.07582341830059793,-0.4119914475842883
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-03-23,0.24397590878850628,-0.2022874671786313
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.8468437669078466,-0.983911394145171
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-05-25,0.853143746773787,0.2711351552523216
Unclear,Unclear,Unclear,Staff IC,United Kingdom,2023-01-11,-0.4495867865426166,0.21156016081889634
Unclear,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-05-17,-0.18245599545948576,-0.6502914253179894
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-08,0.4401317614849217,-0.5708580994067557
Full-Time,true,Bachelors,Staff IC,United States,2023-05-25,1.2884134812324766,0.18375849674996456
Full-Time,false,Unclear,Senior IC,United States,2023-02-15,0.576401975342714,0.8937335637445715
Full-Time,Unclear,Bachelors,Manager,United States,2023-01-13,0.4020596103647615,-0.1339748068949703
Full-Time,Unclear,Bachelors,Director,United States,2023-04-12,1.4331292210352213,2.1648256449761334
Unclear,true,Bachelors,IC,United States,2023-05-22,0.2952796786328985,-0.6105747623623726
Full-Time,false,Bachelors,Senior IC,Singapore,2023-02-03,-0.34505824820563746,-0.3802181172197948
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-30,-0.9137027807585573,-1.1275268473926816
Full-Time,false,Bachelors,Unclear Seniority,Singapore,2023-05-11,-0.306708592756524,-0.7614980815937167
Full-Time,Unclear,Unclear,Senior IC,United States,2023-05-31,0.4376022631939808,0.6603584522173668
